Mes,Ano,IdEstablecimiento,GrupoPrestacion,IdRegion,IdComuna,total_pacientes,total_migrantes
2,2024,129432,Consulta Medica,9,9204,147.0,0.0
2,2024,129432,Consulta no Medica,9,9204,73.0,0.0
2,2024,129433,Consulta Medica,9,9211,12.0,0.0
2,2024,129433,Consulta no Medica,9,9211,2.0,0.0
2,2024,129434,Consulta Medica,9,9211,8.0,0.0
2,2024,129434,Consulta no Medica,9,9211,9.0,0.0
2,2024,129435,Consulta Medica,9,9211,42.0,0.0
2,2024,129435,Consulta no Medica,9,9211,17.0,0.0
2,2024,129436,Consulta Medica,9,9211,19.0,0.0
2,2024,129436,Consulta no Medica,9,9211,21.0,0.0
2,2024,129437,Consulta Medica,9,9208,5.0,0.0
2,2024,129437,Consulta no Medica,9,9208,11.0,0.0
2,2024,129438,Consulta Medica,9,9204,22.0,0.0
2,2024,129438,Consulta no Medica,9,9204,10.0,0.0
2,2024,129439,Consulta Medica,9,9204,18.0,0.0
2,2024,129439,Consulta no Medica,9,9204,14.0,0.0
2,2024,129440,Consulta Medica,9,9204,37.0,0.0
2,2024,129440,Consulta no Medica,9,9204,21.0,0.0
2,2024,129441,Consulta Medica,9,9203,25.0,0.0
2,2024,129441,Consulta no Medica,9,9203,33.0,0.0
2,2024,129442,Consulta Medica,9,9203,20.0,0.0
2,2024,129442,Consulta no Medica,9,9203,9.0,0.0
2,2024,129443,Consulta Medica,9,9203,36.0,0.0
2,2024,129443,Consulta no Medica,9,9203,22.0,0.0
2,2024,129444,Consulta Medica,9,9203,35.0,0.0
2,2024,129444,Consulta no Medica,9,9203,29.0,1.0
2,2024,129445,Consulta Medica,9,9203,15.0,0.0
2,2024,129445,Consulta no Medica,9,9203,7.0,0.0
2,2024,129446,Consulta Medica,9,9203,24.0,0.0
2,2024,129446,Consulta no Medica,9,9203,18.0,0.0
2,2024,129447,Consulta Medica,9,9203,30.0,0.0
2,2024,129447,Consulta no Medica,9,9203,16.0,1.0
2,2024,129448,Consulta no Medica,9,9205,14.0,0.0
2,2024,129449,Consulta Medica,9,9205,17.0,0.0
2,2024,129449,Consulta no Medica,9,9205,5.0,0.0
2,2024,129450,Consulta Medica,9,9205,35.0,0.0
2,2024,129450,Consulta no Medica,9,9205,7.0,0.0
2,2024,129451,Consulta Medica,9,9205,268.0,0.0
2,2024,129451,Consulta no Medica,9,9205,14.0,0.0
2,2024,129452,Consulta Medica,9,9205,87.0,0.0
2,2024,129452,Consulta no Medica,9,9205,10.0,0.0
2,2024,129453,Consulta Medica,9,9205,129.0,0.0
2,2024,129453,Consulta no Medica,9,9205,10.0,0.0
2,2024,129454,Consulta Medica,9,9205,14.0,0.0
2,2024,129454,Consulta no Medica,9,9205,3.0,0.0
2,2024,129455,Consulta Medica,9,9205,42.0,0.0
2,2024,129455,Consulta no Medica,9,9205,9.0,0.0
2,2024,129456,Consulta Medica,9,9205,20.0,0.0
2,2024,129456,Consulta no Medica,9,9205,15.0,0.0
2,2024,129585,Consulta Medica,9,9206,13.0,0.0
2,2024,129585,Consulta no Medica,9,9206,9.0,0.0
2,2024,129586,Consulta Medica,9,9210,21.0,0.0
2,2024,129586,Consulta no Medica,9,9210,50.0,0.0
2,2024,129587,Consulta Medica,9,9202,49.0,0.0
2,2024,129587,Consulta no Medica,9,9202,9.0,0.0
2,2024,129588,Consulta Medica,9,9203,15.0,0.0
2,2024,129588,Consulta no Medica,9,9203,6.0,0.0
2,2024,129703,Consulta Medica,9,9201,169.0,0.0
2,2024,129703,Consulta no Medica,9,9201,243.0,1.0
2,2024,129705,Consulta Medica,9,9207,509.0,0.0
2,2024,129705,Consulta no Medica,9,9207,277.0,0.0
2,2024,129718,Consulta Medica,9,9211,225.0,0.0
2,2024,129718,Consulta no Medica,9,9211,249.0,1.0
2,2024,133010,Consulta Medica,10,10201,85.0,0.0
2,2024,133010,Consulta no Medica,10,10201,71.0,0.0
2,2024,133011,Consulta Medica,10,10201,191.0,0.0
2,2024,133011,Consulta no Medica,10,10201,109.0,0.0
2,2024,133030,Consulta Medica,10,10201,261.0,0.0
2,2024,133030,Consulta no Medica,10,10201,72.0,0.0
2,2024,133155,Consulta Medica,10,10202,88.0,0.0
2,2024,133160,Consulta Medica,10,10210,692.0,0.0
2,2024,133160,Consulta no Medica,10,10210,308.0,0.0
2,2024,133165,Consulta Medica,10,10208,501.0,1.0
2,2024,133170,Consulta Medica,10,10207,567.0,0.0
2,2024,133170,Consulta no Medica,10,10207,49.0,1.0
2,2024,133325,Consulta Medica,10,10202,640.0,0.0
2,2024,133325,Consulta no Medica,10,10202,369.0,3.0
2,2024,133340,Consulta Medica,10,10209,394.0,0.0
2,2024,133340,Consulta no Medica,10,10209,89.0,0.0
2,2024,133345,Consulta Medica,10,10203,395.0,0.0
2,2024,133345,Consulta no Medica,10,10203,506.0,1.0
2,2024,133350,Consulta Medica,10,10205,1094.0,3.0
2,2024,133350,Consulta no Medica,10,10205,453.0,8.0
2,2024,133355,Consulta Medica,10,10206,197.0,0.0
2,2024,133355,Consulta no Medica,10,10206,134.0,0.0
2,2024,133360,Consulta Medica,10,10204,488.0,0.0
2,2024,133360,Consulta no Medica,10,10204,166.0,1.0
2,2024,133375,Consulta Medica,10,10201,1345.0,17.0
2,2024,133375,Consulta no Medica,10,10201,337.0,23.0
2,2024,133390,Consulta Medica,10,10202,1421.0,0.0
2,2024,133390,Consulta no Medica,10,10202,473.0,4.0
2,2024,133396,Consulta Medica,10,10208,1180.0,28.0
2,2024,133396,Consulta no Medica,10,10208,559.0,10.0
2,2024,133466,Consulta Medica,10,10201,44.0,0.0
2,2024,133466,Consulta no Medica,10,10201,14.0,0.0
2,2024,133467,Consulta Medica,10,10201,51.0,1.0
2,2024,133467,Consulta no Medica,10,10201,34.0,0.0
2,2024,133468,Consulta Medica,10,10201,62.0,0.0
2,2024,133468,Consulta no Medica,10,10201,68.0,0.0
2,2024,133469,Consulta Medica,10,10201,127.0,0.0
2,2024,133469,Consulta no Medica,10,10201,15.0,0.0
2,2024,133470,Consulta Medica,10,10201,8.0,0.0
2,2024,133470,Consulta no Medica,10,10201,2.0,0.0
2,2024,133471,Consulta Medica,10,10201,34.0,0.0
2,2024,133471,Consulta no Medica,10,10201,23.0,0.0
2,2024,133472,Consulta no Medica,10,10205,27.0,0.0
2,2024,133473,Consulta Medica,10,10205,47.0,0.0
2,2024,133473,Consulta no Medica,10,10205,10.0,0.0
2,2024,133474,Consulta Medica,10,10205,15.0,0.0
2,2024,133474,Consulta no Medica,10,10205,6.0,0.0
2,2024,133475,Consulta Medica,10,10206,4.0,0.0
2,2024,133475,Consulta no Medica,10,10206,14.0,0.0
2,2024,133476,Consulta Medica,10,10206,5.0,0.0
2,2024,133476,Consulta no Medica,10,10206,10.0,0.0
2,2024,133477,Consulta Medica,10,10206,15.0,0.0
2,2024,133477,Consulta no Medica,10,10206,13.0,0.0
2,2024,133478,Consulta Medica,10,10206,7.0,0.0
2,2024,133478,Consulta no Medica,10,10206,13.0,0.0
2,2024,133480,Consulta Medica,10,10203,12.0,0.0
2,2024,133482,Consulta Medica,10,10203,35.0,0.0
2,2024,133482,Consulta no Medica,10,10203,28.0,0.0
2,2024,133483,Consulta Medica,10,10203,5.0,0.0
2,2024,133483,Consulta no Medica,10,10203,4.0,0.0
2,2024,133484,Consulta Medica,10,10203,27.0,0.0
2,2024,133484,Consulta no Medica,10,10203,5.0,0.0
2,2024,133485,Consulta Medica,10,10202,22.0,0.0
2,2024,133485,Consulta no Medica,10,10202,5.0,0.0
2,2024,133486,Consulta Medica,10,10202,99.0,0.0
2,2024,133486,Consulta no Medica,10,10202,10.0,0.0
2,2024,133487,Consulta Medica,10,10202,115.0,0.0
2,2024,133487,Consulta no Medica,10,10202,21.0,0.0
2,2024,133488,Consulta Medica,10,10202,29.0,0.0
2,2024,133488,Consulta no Medica,10,10202,5.0,0.0
2,2024,133489,Consulta Medica,10,10202,48.0,0.0
2,2024,133489,Consulta no Medica,10,10202,10.0,0.0
2,2024,133490,Consulta Medica,10,10202,20.0,0.0
2,2024,133490,Consulta no Medica,10,10202,3.0,0.0
2,2024,133492,Consulta Medica,10,10209,141.0,0.0
2,2024,133492,Consulta no Medica,10,10209,8.0,0.0
2,2024,133493,Consulta Medica,10,10209,10.0,0.0
2,2024,133494,Consulta Medica,10,10209,13.0,0.0
2,2024,133495,Consulta Medica,10,10209,38.0,0.0
2,2024,133495,Consulta no Medica,10,10209,4.0,0.0
2,2024,133496,Consulta Medica,10,10205,65.0,0.0
2,2024,133496,Consulta no Medica,10,10205,17.0,0.0
2,2024,133497,Consulta Medica,10,10209,15.0,0.0
2,2024,133497,Consulta no Medica,10,10209,5.0,0.0
2,2024,133498,Consulta Medica,10,10207,9.0,0.0
2,2024,133498,Consulta no Medica,10,10207,15.0,0.0
2,2024,133499,Consulta Medica,10,10207,7.0,0.0
2,2024,133499,Consulta no Medica,10,10207,12.0,0.0
2,2024,133500,Consulta Medica,10,10207,5.0,0.0
2,2024,133500,Consulta no Medica,10,10207,24.0,2.0
2,2024,133501,Consulta Medica,10,10207,24.0,0.0
2,2024,133501,Consulta no Medica,10,10207,18.0,0.0
2,2024,133502,Consulta Medica,10,10207,7.0,0.0
2,2024,133502,Consulta no Medica,10,10207,5.0,0.0
2,2024,133503,Consulta no Medica,10,10210,13.0,0.0
2,2024,133504,Consulta Medica,10,10210,11.0,0.0
2,2024,133504,Consulta no Medica,10,10210,11.0,0.0
2,2024,133505,Consulta no Medica,10,10210,6.0,0.0
2,2024,133506,Consulta Medica,10,10210,34.0,0.0
2,2024,133506,Consulta no Medica,10,10210,9.0,0.0
2,2024,133507,Consulta Medica,10,10210,27.0,0.0
2,2024,133507,Consulta no Medica,10,10210,9.0,0.0
2,2024,133509,Consulta Medica,10,10210,6.0,0.0
2,2024,133509,Consulta no Medica,10,10210,18.0,0.0
2,2024,133510,Consulta no Medica,10,10210,7.0,0.0
2,2024,133511,Consulta no Medica,10,10210,2.0,0.0
2,2024,133512,Consulta Medica,10,10204,7.0,0.0
2,2024,133512,Consulta no Medica,10,10204,8.0,0.0
2,2024,133513,Consulta Medica,10,10204,19.0,0.0
2,2024,133513,Consulta no Medica,10,10204,5.0,0.0
2,2024,133514,Consulta Medica,10,10209,42.0,0.0
2,2024,133514,Consulta no Medica,10,10209,5.0,0.0
2,2024,133515,Consulta Medica,10,10209,15.0,0.0
2,2024,133515,Consulta no Medica,10,10209,5.0,0.0
2,2024,133517,Consulta Medica,10,10209,8.0,0.0
2,2024,133517,Consulta no Medica,10,10209,3.0,0.0
2,2024,133522,Consulta Medica,10,10208,6.0,0.0
2,2024,133522,Consulta no Medica,10,10208,11.0,0.0
2,2024,133523,Consulta Medica,10,10208,38.0,0.0
2,2024,133523,Consulta no Medica,10,10208,33.0,0.0
2,2024,133524,Consulta Medica,10,10208,42.0,0.0
2,2024,133524,Consulta no Medica,10,10208,20.0,0.0
2,2024,133525,Consulta Medica,10,10208,28.0,0.0
2,2024,133525,Consulta no Medica,10,10208,12.0,0.0
2,2024,133526,Consulta Medica,10,10208,6.0,0.0
2,2024,133526,Consulta no Medica,10,10208,4.0,0.0
2,2024,133527,Consulta Medica,10,10208,15.0,0.0
2,2024,133527,Consulta no Medica,10,10208,2.0,0.0
2,2024,133528,Consulta Medica,10,10208,3.0,0.0
2,2024,133528,Consulta no Medica,10,10208,5.0,0.0
2,2024,133534,Consulta Medica,10,10207,10.0,0.0
2,2024,133534,Consulta no Medica,10,10207,27.0,0.0
2,2024,133536,Consulta Medica,10,10207,10.0,0.0
2,2024,133536,Consulta no Medica,10,10207,17.0,0.0
2,2024,133538,Consulta Medica,10,10203,31.0,0.0
2,2024,133538,Consulta no Medica,10,10203,7.0,0.0
2,2024,133542,Consulta Medica,10,10202,48.0,0.0
2,2024,133542,Consulta no Medica,10,10202,7.0,0.0
2,2024,133546,Consulta Medica,10,10205,30.0,0.0
2,2024,133546,Consulta no Medica,10,10205,15.0,0.0
2,2024,133547,Consulta Medica,10,10201,12.0,0.0
2,2024,133547,Consulta no Medica,10,10201,9.0,0.0
2,2024,133548,Consulta no Medica,10,10208,21.0,0.0
2,2024,133549,Consulta Medica,10,10208,6.0,0.0
2,2024,133549,Consulta no Medica,10,10208,14.0,0.0
2,2024,133550,Consulta Medica,10,10208,20.0,0.0
2,2024,133550,Consulta no Medica,10,10208,17.0,0.0
2,2024,133551,Consulta Medica,10,10208,19.0,0.0
2,2024,133551,Consulta no Medica,10,10208,13.0,0.0
2,2024,133552,Consulta no Medica,10,10210,5.0,0.0
2,2024,133553,Consulta Medica,10,10203,28.0,0.0
2,2024,133553,Consulta no Medica,10,10203,16.0,0.0
2,2024,133554,Consulta Medica,10,10203,9.0,0.0
2,2024,133554,Consulta no Medica,10,10203,4.0,0.0
2,2024,133555,Consulta Medica,10,10203,10.0,0.0
2,2024,133555,Consulta no Medica,10,10203,6.0,0.0
2,2024,133556,Consulta Medica,10,10203,6.0,0.0
2,2024,133556,Consulta no Medica,10,10203,25.0,0.0
2,2024,133557,Consulta no Medica,10,10202,1.0,0.0
2,2024,133559,Consulta Medica,10,10205,40.0,0.0
2,2024,133559,Consulta no Medica,10,10205,29.0,0.0
2,2024,133560,Consulta Medica,10,10207,8.0,0.0
2,2024,133560,Consulta no Medica,10,10207,12.0,0.0
2,2024,133561,Consulta Medica,10,10208,6.0,0.0
2,2024,133561,Consulta no Medica,10,10208,9.0,0.0
2,2024,133703,Consulta no Medica,10,10210,3.0,0.0
2,2024,133725,Consulta Medica,10,10202,197.0,0.0
2,2024,133725,Consulta no Medica,10,10202,47.0,1.0
2,2024,133740,Consulta Medica,10,10209,27.0,0.0
2,2024,133740,Consulta no Medica,10,10209,20.0,0.0
2,2024,133745,Consulta Medica,10,10203,234.0,0.0
2,2024,133745,Consulta no Medica,10,10203,71.0,0.0
2,2024,133775,Consulta Medica,10,10201,229.0,0.0
2,2024,133775,Consulta no Medica,10,10201,39.0,0.0
2,2024,133776,Consulta Medica,10,10201,95.0,7.0
2,2024,133776,Consulta no Medica,10,10201,84.0,2.0
2,2024,133796,Consulta Medica,10,10208,92.0,0.0
2,2024,133796,Consulta no Medica,10,10208,57.0,2.0
2,2024,133797,Consulta Medica,10,10208,213.0,4.0
2,2024,133797,Consulta no Medica,10,10208,72.0,6.0
2,2024,200009,Consulta Medica,10,10201,1012.0,15.0
2,2024,200009,Consulta no Medica,10,10201,330.0,16.0
2,2024,200037,Consulta Medica,13,13123,805.0,79.0
2,2024,200037,Consulta no Medica,13,13123,349.0,32.0
2,2024,200038,Consulta Medica,7,7406,24.0,0.0
2,2024,200038,Consulta no Medica,7,7406,39.0,0.0
2,2024,200052,Consulta Medica,8,8101,258.0,4.0
2,2024,200052,Consulta no Medica,8,8101,125.0,7.0
2,2024,200072,Consulta Medica,7,7101,1551.0,2.0
2,2024,200072,Consulta no Medica,7,7101,1710.0,15.0
2,2024,200075,Consulta Medica,6,6117,1005.0,0.0
2,2024,200075,Consulta no Medica,6,6117,939.0,6.0
2,2024,200076,Consulta Medica,10,10401,439.0,7.0
2,2024,200076,Consulta no Medica,10,10401,303.0,13.0
2,2024,200082,Consulta no Medica,10,10403,2.0,0.0
2,2024,200093,Consulta Medica,14,14101,54.0,0.0
2,2024,200093,Consulta no Medica,14,14101,25.0,0.0
2,2024,200183,Consulta Medica,9,9101,1806.0,9.0
2,2024,200183,Consulta no Medica,9,9101,664.0,7.0
2,2024,200207,Consulta Medica,9,9112,1463.0,15.0
2,2024,200207,Consulta no Medica,9,9112,656.0,19.0
2,2024,200210,Consulta Medica,13,13129,507.0,29.0
2,2024,200210,Consulta no Medica,13,13129,230.0,12.0
2,2024,200216,Consulta Medica,2,2101,575.0,75.0
2,2024,200216,Consulta no Medica,2,2101,720.0,136.0
2,2024,200219,Consulta Medica,5,5401,1003.0,4.0
2,2024,200219,Consulta no Medica,5,5401,856.0,19.0
2,2024,200225,Consulta Medica,6,6115,115.0,1.0
2,2024,200225,Consulta no Medica,6,6115,96.0,1.0
2,2024,200232,Consulta Medica,7,7109,185.0,0.0
2,2024,200232,Consulta no Medica,7,7109,114.0,0.0
2,2024,200233,Consulta Medica,7,7105,305.0,11.0
2,2024,200233,Consulta no Medica,7,7105,169.0,19.0
2,2024,200235,Consulta Medica,14,14101,143.0,0.0
2,2024,200235,Consulta no Medica,14,14101,71.0,0.0
2,2024,200236,Consulta Medica,13,13120,295.0,0.0
2,2024,200236,Consulta no Medica,13,13120,290.0,5.0
2,2024,200241,Consulta Medica,2,2201,231.0,15.0
2,2024,200241,Consulta no Medica,2,2201,217.0,30.0
2,2024,200243,Consulta Medica,8,8303,40.0,0.0
2,2024,200243,Consulta no Medica,8,8303,55.0,0.0
2,2024,200250,Consulta Medica,14,14105,62.0,0.0
2,2024,200250,Consulta no Medica,14,14105,80.0,0.0
2,2024,200258,Consulta Medica,4,4301,195.0,0.0
2,2024,200258,Consulta no Medica,4,4301,256.0,0.0
2,2024,200259,Consulta Medica,8,8311,370.0,0.0
2,2024,200259,Consulta no Medica,8,8311,135.0,0.0
2,2024,200261,Consulta Medica,16,16101,294.0,2.0
2,2024,200261,Consulta no Medica,16,16101,77.0,0.0
2,2024,200264,Consulta Medica,6,6108,220.0,0.0
2,2024,200264,Consulta no Medica,6,6108,103.0,0.0
2,2024,200265,Consulta Medica,13,13123,193.0,28.0
2,2024,200265,Consulta no Medica,13,13123,94.0,18.0
2,2024,200266,Consulta Medica,7,7404,284.0,0.0
2,2024,200266,Consulta no Medica,7,7404,206.0,0.0
2,2024,200267,Consulta Medica,8,8304,235.0,0.0
2,2024,200267,Consulta no Medica,8,8304,120.0,0.0
2,2024,200270,Consulta Medica,9,9202,93.0,0.0
2,2024,200270,Consulta no Medica,9,9202,58.0,0.0
2,2024,200273,Consulta Medica,4,4102,191.0,35.0
2,2024,200273,Consulta no Medica,4,4102,90.0,6.0
2,2024,200282,Consulta Medica,13,13201,158.0,0.0
2,2024,200282,Consulta no Medica,13,13201,15.0,0.0
2,2024,200283,Consulta Medica,8,8112,1.0,1.0
2,2024,200283,Consulta no Medica,8,8112,77.0,1.0
2,2024,200284,Consulta Medica,8,8110,154.0,1.0
2,2024,200284,Consulta no Medica,8,8110,54.0,0.0
2,2024,200285,Consulta Medica,8,8107,114.0,1.0
2,2024,200285,Consulta no Medica,8,8107,79.0,0.0
2,2024,200287,Consulta Medica,8,8111,118.0,0.0
2,2024,200287,Consulta no Medica,8,8111,11.0,0.0
2,2024,200288,Consulta Medica,6,6310,166.0,0.0
2,2024,200288,Consulta no Medica,6,6310,116.0,20.0
2,2024,200290,Consulta Medica,9,9111,227.0,3.0
2,2024,200290,Consulta no Medica,9,9111,92.0,0.0
2,2024,200292,Consulta Medica,10,10101,128.0,5.0
2,2024,200292,Consulta no Medica,10,10101,75.0,2.0
2,2024,200293,Consulta Medica,5,5501,406.0,10.0
2,2024,200293,Consulta no Medica,5,5501,161.0,12.0
2,2024,200299,Consulta Medica,14,14201,321.0,0.0
2,2024,200299,Consulta no Medica,14,14201,77.0,0.0
2,2024,200303,Consulta Medica,14,14104,143.0,0.0
2,2024,200303,Consulta no Medica,14,14104,73.0,0.0
2,2024,200304,Consulta Medica,13,13125,280.0,2.0
2,2024,200304,Consulta no Medica,13,13125,149.0,16.0
2,2024,200311,Consulta Medica,12,12101,160.0,0.0
2,2024,200311,Consulta no Medica,12,12101,60.0,0.0
2,2024,200312,Consulta Medica,8,8301,1453.0,16.0
2,2024,200312,Consulta no Medica,8,8301,908.0,3.0
2,2024,200335,Consulta Medica,1,1107,512.0,28.0
2,2024,200335,Consulta no Medica,1,1107,526.0,78.0
2,2024,200337,Consulta Medica,13,13129,400.0,36.0
2,2024,200337,Consulta no Medica,13,13129,122.0,16.0
2,2024,200339,Consulta no Medica,8,8101,300.0,0.0
2,2024,200340,Consulta Medica,7,7102,226.0,0.0
2,2024,200340,Consulta no Medica,7,7102,289.0,0.0
2,2024,200342,Consulta Medica,13,13126,376.0,115.0
2,2024,200342,Consulta no Medica,13,13126,241.0,67.0
2,2024,200345,Consulta Medica,5,5705,278.0,0.0
2,2024,200345,Consulta no Medica,5,5705,96.0,0.0
2,2024,200346,Consulta Medica,13,13102,115.0,10.0
2,2024,200346,Consulta no Medica,13,13102,50.0,3.0
2,2024,200347,Consulta Medica,13,13104,146.0,1.0
2,2024,200347,Consulta no Medica,13,13104,66.0,4.0
2,2024,200349,Consulta Medica,7,7403,214.0,2.0
2,2024,200349,Consulta no Medica,7,7403,70.0,0.0
2,2024,200350,Consulta Medica,7,7402,33.0,0.0
2,2024,200350,Consulta no Medica,7,7402,24.0,0.0
2,2024,200351,Consulta Medica,7,7401,218.0,2.0
2,2024,200351,Consulta no Medica,7,7401,76.0,1.0
2,2024,200352,Consulta Medica,7,7101,114.0,0.0
2,2024,200352,Consulta no Medica,7,7101,237.0,0.0
2,2024,200355,Consulta Medica,5,5506,219.0,0.0
2,2024,200355,Consulta no Medica,5,5506,86.0,0.0
2,2024,200360,Consulta Medica,13,13109,180.0,17.0
2,2024,200360,Consulta no Medica,13,13109,134.0,26.0
2,2024,200361,Consulta Medica,13,13130,624.0,127.0
2,2024,200361,Consulta no Medica,13,13130,325.0,73.0
2,2024,200365,Consulta Medica,13,13601,224.0,0.0
2,2024,200365,Consulta no Medica,13,13601,71.0,0.0
2,2024,200366,Consulta Medica,4,4201,1153.0,21.0
2,2024,200366,Consulta no Medica,4,4201,691.0,6.0
2,2024,200367,Consulta Medica,4,4301,179.0,0.0
2,2024,200367,Consulta no Medica,4,4301,125.0,0.0
2,2024,200369,Consulta Medica,8,8108,436.0,10.0
2,2024,200369,Consulta no Medica,8,8108,65.0,1.0
2,2024,200375,Consulta Medica,13,13201,152.0,0.0
2,2024,200375,Consulta no Medica,13,13201,168.0,0.0
2,2024,200377,Consulta Medica,13,13401,516.0,0.0
2,2024,200377,Consulta no Medica,13,13401,99.0,0.0
2,2024,200379,Consulta Medica,6,6102,227.0,0.0
2,2024,200379,Consulta no Medica,6,6102,59.0,0.0
2,2024,200380,Consulta Medica,11,11201,1242.0,0.0
2,2024,200380,Consulta no Medica,11,11201,358.0,9.0
2,2024,200381,Consulta Medica,9,9105,156.0,0.0
2,2024,200381,Consulta no Medica,9,9105,25.0,0.0
2,2024,200382,Consulta Medica,9,9102,99.0,0.0
2,2024,200382,Consulta no Medica,9,9102,87.0,0.0
2,2024,200383,Consulta Medica,9,9103,149.0,0.0
2,2024,200383,Consulta no Medica,9,9103,37.0,0.0
2,2024,200385,Consulta Medica,13,13603,210.0,0.0
2,2024,200385,Consulta no Medica,13,13603,82.0,0.0
2,2024,200389,Consulta Medica,13,13120,415.0,0.0
2,2024,200389,Consulta no Medica,13,13120,86.0,0.0
2,2024,200402,Consulta Medica,4,4101,21.0,0.0
2,2024,200402,Consulta no Medica,4,4101,87.0,2.0
2,2024,200413,Consulta no Medica,8,8305,82.0,0.0
2,2024,200440,Consulta Medica,10,10101,157.0,1.0
2,2024,200440,Consulta no Medica,10,10101,59.0,0.0
2,2024,200442,Consulta Medica,10,10201,274.0,1.0
2,2024,200442,Consulta no Medica,10,10201,152.0,2.0
2,2024,200449,Consulta Medica,10,10202,100.0,0.0
2,2024,200449,Consulta no Medica,10,10202,30.0,0.0
2,2024,200450,Consulta Medica,2,2101,632.0,70.0
2,2024,200450,Consulta no Medica,2,2101,1764.0,209.0
2,2024,200454,Consulta Medica,13,13602,193.0,0.0
2,2024,200454,Consulta no Medica,13,13602,187.0,1.0
2,2024,200455,Consulta Medica,10,10303,95.0,0.0
2,2024,200455,Consulta no Medica,10,10303,59.0,0.0
2,2024,200470,Consulta Medica,8,8111,228.0,0.0
2,2024,200470,Consulta no Medica,8,8111,28.0,0.0
2,2024,200471,Consulta Medica,5,5502,964.0,0.0
2,2024,200471,Consulta no Medica,5,5502,231.0,14.0
2,2024,200474,Consulta Medica,1,1404,9.0,0.0
2,2024,200475,Consulta Medica,13,13110,672.0,26.0
2,2024,200475,Consulta no Medica,13,13110,82.0,7.0
2,2024,200478,Consulta Medica,9,9120,132.0,1.0
2,2024,200478,Consulta no Medica,9,9120,65.0,0.0
2,2024,200485,Consulta Medica,6,6116,326.0,2.0
2,2024,200485,Consulta no Medica,6,6116,51.0,0.0
2,2024,200490,Consulta no Medica,10,10306,9.0,0.0
2,2024,200491,Consulta Medica,6,6301,191.0,2.0
2,2024,200491,Consulta no Medica,6,6301,123.0,12.0
2,2024,200493,Consulta Medica,10,10208,83.0,3.0
2,2024,200493,Consulta no Medica,10,10208,52.0,1.0
2,2024,200494,Consulta Medica,4,4102,1038.0,19.0
2,2024,200494,Consulta no Medica,4,4102,482.0,7.0
2,2024,200496,Consulta Medica,7,7102,1513.0,1.0
2,2024,200496,Consulta no Medica,7,7102,2100.0,9.0
2,2024,200499,Consulta Medica,4,4102,956.0,6.0
2,2024,200499,Consulta no Medica,4,4102,514.0,5.0
2,2024,200509,Consulta Medica,9,9115,155.0,0.0
2,2024,200509,Consulta no Medica,9,9115,89.0,0.0
2,2024,200535,Consulta Medica,9,9208,45.0,0.0
2,2024,200535,Consulta no Medica,9,9208,49.0,2.0
2,2024,200536,Consulta Medica,10,10101,104.0,0.0
2,2024,200536,Consulta no Medica,10,10101,29.0,0.0
2,2024,200538,Consulta Medica,4,4106,259.0,6.0
2,2024,200538,Consulta no Medica,4,4106,387.0,22.0
2,2024,200554,Consulta Medica,13,13108,299.0,5.0
2,2024,200554,Consulta no Medica,13,13108,190.0,12.0
2,2024,200557,Consulta Medica,1,1107,835.0,0.0
2,2024,200557,Consulta no Medica,1,1107,730.0,71.0
2,2024,200569,Consulta Medica,4,4301,1614.0,1.0
2,2024,200569,Consulta no Medica,4,4301,964.0,3.0
2,2024,200595,Consulta Medica,5,5502,1617.0,0.0
2,2024,200595,Consulta no Medica,5,5502,814.0,7.0
2,2024,200607,Consulta Medica,4,4102,948.0,92.0
2,2024,200607,Consulta no Medica,4,4102,708.0,113.0
2,2024,200609,Consulta Medica,13,13104,350.0,2.0
2,2024,200609,Consulta no Medica,13,13104,178.0,11.0
2,2024,200619,Consulta Medica,7,7408,45.0,0.0
2,2024,200619,Consulta no Medica,7,7408,106.0,0.0
2,2024,200621,Consulta Medica,2,2101,215.0,0.0
2,2024,200621,Consulta no Medica,2,2101,285.0,23.0
2,2024,200632,Consulta Medica,6,6115,721.0,13.0
2,2024,200632,Consulta no Medica,6,6115,430.0,9.0
2,2024,200643,Consulta Medica,13,13119,252.0,7.0
2,2024,200643,Consulta no Medica,13,13119,26.0,0.0
2,2024,200717,Consulta Medica,9,9112,499.0,20.0
2,2024,200728,Consulta Medica,7,7404,18.0,0.0
2,2024,200728,Consulta no Medica,7,7404,11.0,0.0
2,2024,200866,Consulta Medica,15,15101,803.0,8.0
2,2024,200866,Consulta no Medica,15,15101,470.0,17.0
2,2024,200931,Consulta Medica,6,6104,269.0,8.0
2,2024,200931,Consulta no Medica,6,6104,63.0,4.0
2,2024,200961,Consulta Medica,13,13107,511.0,121.0
2,2024,200961,Consulta no Medica,13,13107,143.0,25.0
2,2024,200962,Consulta Medica,13,13105,421.0,29.0
2,2024,200962,Consulta no Medica,13,13105,263.0,1.0
2,2024,200965,Consulta Medica,13,13501,1079.0,106.0
2,2024,200965,Consulta no Medica,13,13501,718.0,97.0
2,2024,200987,Consulta Medica,7,7101,570.0,0.0
2,2024,200987,Consulta no Medica,7,7101,881.0,6.0
2,2024,201037,Consulta Medica,5,5802,1412.0,2.0
2,2024,201037,Consulta no Medica,5,5802,382.0,5.0
2,2024,201072,Consulta Medica,5,5503,637.0,4.0
2,2024,201072,Consulta no Medica,5,5503,291.0,19.0
